Unnamed: 0,baujahr,name,preis,baureihe,karosserieform,kilometerstand,leistung,gewicht
5928,1961,Alfa Romeo Giulietta TI,18.500,,Limousine,25.304,74,900
5930,1965,Chevrolet Impala Station Wagon,32.000,06th generation,Kombi,116.8,200,1805
5935,1972,Volvo 1800 ES,31.900,W-Y,Kombi,41.0,124,1130
5937,1959,Mercedes-Benz 220 S,115.000,W 180,Coupé,23.0,106,1450
5938,1957,Mercedes-Benz 220 S,69.000,W 180,Coupé,53.0,106,1450
5949,1955,Chevrolet Bel Air,49.500,2400C,Limousine,10.0,165,1500
5950,1958,Chevrolet Impala Sport Coupe,57.500,05th generation,Coupé,100.0,233,1700
5970,1992,Porsche 911 Carrera 2,62.500,964,Cabriolet,225.0,250,1400
6010,1952,Morris Minor Serie II,17.284,,Cabriolet,0.0,30,800
6011,1956,Alfa Romeo Giulietta Sprint,99.602,,Coupé,0.0,65,900
6019,1977,Jaguar XJ 5,54.195,Serie II,Coupé (Hardtop),69.744,289,1860
6040,1990,Ford Escort turbo RS,23.430,Serie IV,Limousine (2-Türen),141.622,132,950
6041,1989,Mercedes-Benz 300 SL,46.865,R 107,Cabriolet (Roadster),109.435,180,1500
6042,1961,Mercedes-Benz 190 SL,93.737,W 121 B II,Cabriolet (Roadster),111.044,105,1200
6058,1955,MG TF 1500,29.000,,Cabriolet (Roadster),0.0,63,920
6103,1975,BMW 2,29.950,E3,Limousine (4-Türen),103.442,170,1500
6148,2001,MG F 1,5.750,Typ RD,Cabriolet,0.0,110,1040
6194,2010,Maserati GranTurismo 4,58.000,,Coupé,21.208,405,1900
6196,1934,Rolls-Royce Phantom II,99.500,,Limousine,122.561,119,1490
6197,1973,Mercedes-Benz 280 SE,84.900,W 111,Coupé,50.186,160,1450
6203,1964,Gordon-Keeble GT,137.685,,Coupé,87.104,300,1200
6204,2018,Bentley Continental GT,146.180,,Coupé,12.07,635,2244
6205,1978,Volvo 66 GL,5.900,,Limousine (2-Türen),95.148,57,840
6206,1989,Mercedes-Benz 300 SE,21.900,W 126,Limousine (4-Türen),96.658,179,1500
6207,1972,Mercedes-Benz 280 SE 4,42.900,W 108,Limousine (4-Türen),6.594,194,1600
6208,1974,MG MGB,6.950,B Serie IV,Cabriolet (Roadster),0.0,63,1040
6212,1962,Daimler SP 250,39.500,,Cabriolet,11.5,140,950
6215,1971,MG MGB,6.250,B Serie II,Cabriolet (Roadster),0.0,96,1010
6228,1974,BMW 2002 Baur,42.000,E10 C,Cabriolet (Targa),50.993,100,1050
6229,1957,Triumph TR 3,39.950,,Cabriolet (Roadster),50.554,95,900
6230,1974,Triumph Stag,34.950,,Cabriolet,13.79,145,1270
6252,1963,Maserati Sebring,169.909,Serie I (Tipo AM 101/S),Coupé,0.0,235,1520
6260,1969,Porsche 911 2,134.749,"""Urmodell""",Cabriolet (Targa),131.966,125,1080
6261,1970,Jaguar E-Type,68.500,Serie II,Coupé,66.0,265,1400
6263,1962,Jaguar E-Type 3,99.900,Serie I,Coupé,89.9,269,1290
6264,2018,Aston Martin V12 Vantage AMR,199.950,,Coupé,0.0,603,1665
6276,1963,Jaguar E-Type 3,198.617,Serie I,Coupé,5.955,269,1290
6277,1963,Aston Martin DB 5,732.365,,Coupé,76.444,286,1466
6278,1989,Aston Martin V8 Zagato Vantage Volante,439.419,,Cabriolet,2.334,438,1589
6279,1962,MG MGA 1600,37.900,MK II,Cabriolet (Roadster),16.093,86,900
6288,1927,Delahaye Type 87 Torpedo,35.000,,Cabriolet (Tourer),10.176,30,1000
6300,1973,Porsche 911 2,119.500,"""Urmodell""",Cabriolet (Targa),106.5,165,1080
6302,1975,Ferrari 208 GT4,70.000,,Coupé,1.0,170,1360
6321,1963,Triumph TR 4,29.950,,Cabriolet,162.102,100,1000
6322,1969,Alfa Romeo 1750 GT Veloce,79.950,Tipo 105,Coupé,68.086,134,1040
6323,1960,MG MGA 1600,42.950,MK I,Cabriolet (Roadster),17.539,79,900
6325,1972,Alfa Romeo Giulia 1300 Super,29.500,,Limousine (4-Türen),0.0,89,1050
6330,1971,Ford Escort 1300 L,8.900,Mk I,Limousine,7.09,57,900
6331,1978,Ferrari 308 GTS,108.000,,Cabriolet (Targa),18.0,227,1380
6334,1987,Bentley Turbo R,28.500,,Limousine (4-Türen),172.377,320,2450
6335,1962,Autobianchi Bianchina Panoramica,17.000,3a,Kleinwagen (Kombi),46.0,18,585
6337,1969,Dodge Charger R,138.000,XS,Coupé,1.49,375,1580
6338,1974,FIAT 500 F,7.900,,Limousine (2-Türen),58.548,18,520
6339,1971,Autobianchi Bianchina Cabriolet,18.990,,Cabriolet,118.0,21,580
6340,1943,Willys MB,26.000,,Geländewagen,5.0,60,1040
6341,1975,Austin Mini 850,8.900,,Limousine (2-Türen),80.0,34,575
6344,1997,Mitsubishi Pajero 3000 V6 GLS,13.000,,Geländewagen,175.0,181,2100
6345,1994,Mitsubishi L200,8.900,,Pickup,376.4,99,1725
6346,1992,FIAT Uno 1,5.200,Tipo 146 2a,Kleinwagen,44.761,50,776
6348,1970,Volkswagen Käfer 1303,22.000,Typ 11,Cabriolet,63.318,44,920
6349,1971,Mercedes-Benz 220,10.900,W 115,Limousine,335.0,105,1500
6350,1982,Lincoln Continental Town Coupe,14.500,,Coupé,236.573,205,2350
6352,1985,Jeep CJ-7,15.900,,Geländewagen (Offen),234.0,88,1228
6354,1986,Land Rover 110,19.999,,Geländewagen,202.0,68,1765
6355,1990,FIAT Campagnola,10.500,Typ 1107,Geländewagen,93.002,80,1700
6358,1964,FIAT 1500,28.000,,Cabriolet,87.277,75,1030
6359,2000,Jaguar XKR,28.500,X100,Coupé,86.866,363,1600
6360,1953,Jaguar XK 120 FHC,89.000,120,Coupé,95.416,162,1210
6361,1965,Studebaker Avanti,60.000,R-1,Coupé,60.902,240,1480
6362,1960,Jaguar Mk II 2,26.000,,Limousine,87.72,121,1440
6363,1980,MG MGB,16.500,B Serie IV,Cabriolet (Roadster),70.297,96,1040
6364,1962,Mercedes-Benz 300 SE,49.900,W 112,Coupé,9.226,160,1600
6365,1938,Alvis 12,48.000,,Cabriolet (Tourer),34.0,63,980
6366,1954,Lancia Aurelia B12,42.000,,Limousine (4-Türen),58.713,87,1080
6367,1958,Austin-Healey 100,79.000,,Cabriolet,50.735,117,910
6368,1958,Mercedes-Benz 220 S,33.500,W 180,Limousine (4-Türen),22.554,106,1450
6369,1988,Jaguar XJ-SC 5,28.900,Series II,Cabriolet,53.554,295,1890
6370,1966,Mercedes-Benz 300 SEL,17.500,W 109,Limousine,49.761,170,1750
6371,1972,Mercedes-Benz 300 SEL 6,59.900,W 109,Limousine (4-Türen),65.0,250,1750
6372,1967,Innocenti Mini Cooper,22.000,Mk I,Limousine (2-Türen),0.0,55,670
6373,1994,Porsche 911 Carrera,90.000,993,Coupé,130.897,272,1450
6374,1968,Alfa Romeo 1750 GT Veloce,53.000,Tipo 105,Coupé,50.585,134,1040
6375,1970,Alfa Romeo Giulia GT 1300 Junior,37.000,,Coupé,46.0,89,1020
6376,1967,Innocenti Mini Cooper,13.000,Mk I,Limousine (2-Türen),14.585,55,670
6377,1958,Peugeot 403,8.500,,Limousine,63.0,58,1080
6378,1992,Mercedes-Benz 300 SL,23.900,R 129,Cabriolet (Roadster),172.489,190,1870
6379,1988,Maserati 420 i,13.500,,Limousine (4-Türen),105.159,185,1300
6380,1964,Mercedes-Benz 220 SE b,62.900,W 111,Coupé,97.0,120,1410
6381,1964,Maserati 3500 GTI Sebring,265.000,,Coupé,18.519,235,1200
6382,1954,Chevrolet Corvette,89.000,C1,Cabriolet,76.5,155,1300
6383,1952,FIAT 500 C Belvedere,13.900,,Kombi,64.432,16,610
6384,1973,Triumph TR 6,30.000,,Cabriolet (Roadster),5.685,106,1030
6385,1964,Triumph TR 4,27.500,,Cabriolet,68.0,100,1000
6386,1970,FIAT 500 L,5.500,,Limousine (2-Türen),25.771,18,520
6387,1972,Alfa Romeo 2000 GT Veloce,43.000,Tipo 105,Coupé,13.0,131,1040
6388,1971,FIAT 500 L,7.900,,Limousine (2-Türen),50.0,18,520
6389,1968,Alfa Romeo 1300 Spider Junior,55.000,Tipo 105 - Serie 1a,Cabriolet,89.891,89,1000
6390,1972,FIAT 500 L,12.500,,Limousine (2-Türen),8.641,18,520
6391,1926,Amilcar CGS,36.500,,Cabriolet (Roadster),48.5,30,460
6392,1952,FIAT 500 C Belvedere,12.000,,Kombi,69.601,16,610
6395,1962,Chevrolet Impala,19.950,,Limousine (4-Türen),10.784,250,1650
6402,1999,Lotus Elise 111,31.000,S1,Cabriolet (Rennwagen),85.0,174,750
6408,1990,Porsche 911 Carrera 4,79.000,964,Coupé,81.3,250,1400
6412,1976,Matra-Simca Bagheera S,9.200,,Coupé,103.0,90,1010
6415,1982,Ferrari 308 GTSi,85.000,,Cabriolet (Targa),41.1,214,1380
6416,1959,FIAT 600,9.900,,Limousine (2-Türen),0.0,22,580
6417,1967,Mercedes-Benz 200 D,16.000,W 110,Limousine (4-Türen),52.28,55,1400
6419,1970,Giannini Fiat 500 TV,5.750,,Kleinwagen,85.892,31,510
6420,1973,Lancia Fulvia 1,17.000,Serie II,Coupé,1.323,90,930
6421,1981,Autobianchi A112 Abarth,15.000,,Limousine (Rennwagen),59.599,92,750
6422,1970,FIAT 500 L,8.500,,Limousine (2-Türen),63.386,18,520
6423,1971,FIAT 500 F,5.000,,Limousine (2-Türen),10.771,18,520
6424,1961,FIAT 1100 D,7.800,,Limousine,46.5,50,900
6425,1983,Alfa Romeo 1,22.000,Tipo 115 - Serie 3a,Cabriolet,102.499,103,1070
6427,1936,FIAT 508 Balilla Serie 2,16.000,,Limousine (2-Türen),1.412,20,710
6428,1961,Mercedes-Benz 180 b,25.000,W 120,Limousine (4-Türen),22.515,68,1200
6429,1972,Innocenti Mini Cooper 1000,8.000,,Limousine (2-Türen),28.085,48,650
6430,1972,FIAT 500 L,8.000,,Limousine (2-Türen),95.521,18,520
6432,1957,Lancia Appia C10,6.800,Serie II,Limousine,73.649,43,900
6433,1986,Alfa Romeo Spider Quadrifoglio,18.000,Tipo 115 - Serie 3a,Cabriolet,2.0,116,1156
6434,1970,FIAT 500 L,8.000,,Limousine (2-Türen),1.809,18,520
6435,1971,Porsche 914,17.000,,Cabriolet (Targa),31.455,100,980
6436,1933,MG J2 Midget,34.000,,Cabriolet (Roadster),2.0,36,490
6437,1960,Mercedes-Benz 220 b,18.000,W 111,Limousine (4-Türen),84.638,95,1800
6438,1969,Innocenti Mini Cooper,12.000,Mk2,Limousine (2-Türen),2.0,60,670
6440,1981,FIAT 126,4.200,,Limousine (2-Türen),9.0,24,600
6441,1989,Mercedes-Benz 200 E,12.900,W 124,Limousine,70.0,122,1600
6442,1968,Ford Mustang 200,32.000,Mustang I Serie 2 | T-Code,Cabriolet,65.0,122,1240
6443,1971,Land Rover 88,32.000,Serie II A,Geländewagen,5.0,68,1702
6444,1982,Citroën 2 CV 6,9.500,,Limousine (Cabriolet),94.0,29,600
6445,1996,Porsche Boxster,23.900,986,Cabriolet (Roadster),89.0,204,1300
6446,1986,Renault R 5 GT Turbo,19.800,,Limousine (3-Türen),0.0,116,820
6447,1971,Autobianchi A112,5.200,,Limousine (3-Türen),91.6,44,750
6448,1980,FIAT Campagnola,11.900,Typ 1107,Geländewagen,11.6,72,1610
6452,1986,Mercedes-Benz 560 SL,37.000,R 107,Cabriolet (Roadster),63.18,230,1700
6454,1948,FIAT 500 B Topolino,22.700,,Cabriolet (Limousine),0.0,17,580
6455,1980,FIAT 131 Mirafiori CL,4.400,,Limousine,77.0,65,1000
6456,1972,FIAT 128,4.500,,Limousine (4-Türen),102.468,55,770
6457,1993,Alfa Romeo 164 2,9.990,,Limousine (4-Türen),62.3,201,1400
6458,1969,Autobianchi Bianchina,8.900,,Limousine,55.393,18,640
6460,1964,Rolls-Royce Silver Cloud III,799.742,,Cabriolet,74.974,200,1830
6477,2017,Porsche 911 GT3,152.332,991.2,Coupé,23.657,500,1430
6478,1983,Ferrari 308 GTS Quattrovalvole,76.166,,Cabriolet (Targa),132.832,235,1380
6481,1975,Lancia Fulvia 1,19.990,Serie II,Coupé,74.4,90,930
6484,1999,Porsche Boxster,21.500,986,Cabriolet (Roadster),143.0,204,1300
6486,1970,FIAT 124 Spider AS,21.100,,Cabriolet,50.0,90,940
6489,1970,FIAT 500 L,5.990,,Limousine (2-Türen),32.332,18,520
6490,1954,FIAT 500 C Giardiniera,12.990,,Kombi,29.0,16,610
6491,1979,FIAT Nuova 128,7.990,,Limousine,27.0,55,770
6492,1982,Polski FIAT 126p,5.900,,Limousine (2-Türen),53.0,24,600
6493,1991,Innocenti Small 990 SE,4.499,,Kleinwagen,44.0,53,780
6494,1976,Mercedes-Benz 280 SLC,23.000,C 107,Coupé,212.0,177,1650
6495,1983,Vanden Plas 1300,8.000,,Limousine,84.0,58,830
6496,1972,FIAT 500 L,6.000,,Limousine (2-Türen),65.0,18,520
6497,1971,Honda N 360,7.500,,Limousine (2-Türen),96.593,31,530
6498,1968,Alfa Romeo 1750 GT Veloce,82.500,Tipo 105,Coupé,2.8,134,1040
6499,1930,FIAT 514,31.700,,Cabriolet (Tourer),15.0,28,970
6500,1986,Suzuki SJ 410,4.200,,Geländewagen,283.0,45,1140
6505,1951,FIAT 1400,10.900,,Limousine,44.5,44,1190
6506,1979,Polski FIAT 126p,4.600,,Limousine (2-Türen),7.0,24,600
6507,1966,Autobianchi Bianchina Panoramica,6.900,3a,Kleinwagen (Kombi),103.0,18,585
6508,1992,Alfa Romeo 75 1,5.400,,Limousine,179.495,110,1150
6509,1958,Austin-Healey 100,35.000,,Cabriolet,1.0,117,910
6510,1991,Rover Mini Cooper 1,8.700,MK V,Kleinwagen,46.5,63,700
6511,1980,Rolls-Royce Silver Shadow II,19.000,,Limousine (4-Türen),120.0,200,2060
6512,1932,Peugeot 201,37.900,,Limousine,0.0,23,840
6513,2000,Mercedes-Benz CLK 200 Kompressor,3.700,C 208,Coupé,262.0,163,1700
6515,1990,FIAT Campagnola,9.800,,Geländewagen,21.413,63,1250
6516,1957,FIAT 1100-103 E TV,14.000,,Limousine,7.999,53,860
6517,2000,Mercedes-Benz CLK 55 AMG,20.900,C 208,Coupé,113.0,347,1700
6518,2000,Maserati 3200 GT,25.500,,Coupé,202.0,370,1700
6519,1978,Cadillac DeVille,12.000,,Limousine (4-Türen),75.674,182,1980
6520,1962,Alfa Romeo Giulietta Spider,95.000,,Cabriolet,13.829,80,850
6522,1961,Lancia Appia,13.500,Serie III,Limousine,63.0,48,900
6524,1964,FIAT 600 D,7.500,,Limousine (2-Türen),60.4,31,580
6525,1990,Alfa Romeo 2,18.900,Tipo 115 - Serie 4,Cabriolet,180.0,120,1130
6526,1989,Mercedes-Benz 200 E,9.990,W 124,Limousine,120.0,122,1600
6527,1972,FIAT 500 L,12.000,,Limousine (2-Türen),11.6,18,520
6528,1968,Alfa Romeo Giulia 1300 TI,19.500,,Limousine (4-Türen),116.8,82,1050
6529,1963,FIAT 600 D,7.490,,Limousine (2-Türen),20.0,31,580
6531,1972,Matra 530 LX,25.900,,Cabriolet (Targa),1.0,75,875
6532,1992,Mercedes-Benz 300 SL-24,21.100,R 129,Cabriolet (Roadster),90.0,231,1870
6533,1991,Renault R 4 TL,5.900,,Limousine,146.3,34,700
6534,1992,Mercedes-Benz 190 E 2,18.000,W 201,Limousine (4-Türen),130.4,136,1250
6535,1971,Alfa Romeo 2000 GT Veloce,42.500,Tipo 105,Coupé,114.0,131,1040
6536,1995,Rover Mini Cooper 1,15.900,MK VI,Kleinwagen,84.913,63,700
6537,1967,FIAT 600 D,13.990,,Limousine (2-Türen),52.5,25,580
6538,1970,FIAT 850 Sport Spider,14.500,,Cabriolet (Roadster),80.8,52,670
6539,1963,FIAT 600 D,6.500,,Limousine (2-Türen),90.843,31,580
6540,1992,Alfa Romeo 75 1,80.000,,Limousine (4-Türen),97.091,150,1150
6541,1957,Mercedes-Benz 190 SL,135.000,W 121 B II,Cabriolet (Roadster),84.8,105,1200
6542,1971,Mercedes-Benz 350 SLC,29.700,C 107,Coupé,140.0,200,1650
6543,1959,MG MGA 1600,18.000,MK I,Cabriolet (Roadster),1.0,79,900
6545,1999,Peugeot 406 ,9.900,Phase I,Coupé,220.0,190,1300
6546,1995,Ferrari F 355 Spider,96.900,F 129,Cabriolet,78.9,381,1350
6547,1990,Chevrolet Corvette Convertible,23.000,C4,Cabriolet,110.0,248,1483
6548,1993,Mercedes-Benz 300 SL,18.500,R 129,Cabriolet (Roadster),248.0,190,1870
6549,1976,Mercedes-Benz 350 SL,28.000,R 107,Cabriolet (Roadster),113.0,200,1650
6550,1973,Mercedes-Benz 350 SL,28.900,R 107,Cabriolet (Roadster),244.0,200,1650
6551,1970,Alfa Romeo Giulia GT 1300 Junior,28.990,,Coupé,22.6,89,1020
6552,1980,Mercedes-Benz 240 GD,17.850,W 460,Geländewagen,161.5,72,1900
6555,1989,Maserati 430,18.000,430,Limousine (4-Türen),70.0,250,1300
6556,2000,Jeep Wrangler Sport 4,13.600,TJ,Geländewagen,180.0,177,1495
6557,1969,Innocenti Innocenti C,12.800,,Coupé,80.0,55,770
6559,1968,Autobianchi Bianchina,17.000,,Limousine,72.506,18,640
6560,1988,Peugeot 205 CTi 1,9.500,,Cabriolet,65.0,115,820
6562,1958,Glas Goggomobil TS 300,14.000,,Coupé,58.0,15,470
6563,1991,Ferrari 348 GTS,80.000,,Cabriolet (Targa),50.0,320,1390
6565,1982,Jeep CJ-7 Renegade,21.600,,Geländewagen (Offen),210.0,61,1800
6566,1971,Alfa Romeo Giulia GT 1300 Junior,29.000,,Coupé,54.169,89,1020
6567,1960,Autobianchi Bianchina Cabriolet,28.900,,Cabriolet,0.0,21,580
6568,1960,Alfa Romeo Giulietta Spider Veloce,66.500,,Cabriolet,0.0,90,900
6569,1963,Sunbeam Alpine Mk II,18.000,,Cabriolet,142.587,80,1320
6570,2000,FIAT Punto 2 1,4.000,,Kleinwagen,165.0,60,950
6571,1951,FIAT 500 C Topolino,11.000,,Cabriolet (Limousine),26.997,16,610
6572,1988,Pontiac Firebird TransAm,28.500,,Coupé,81.0,173,1490
6573,1969,Porsche 911 2,91.500,"""Urmodell""",Coupé,53.0,110,1080
6574,1973,Autobianchi A112 Abarth,18.900,,Limousine (3-Türen),88.5,58,750
6575,1988,Alfa Romeo 1,20.800,Tipo 115 - Serie 3a,Cabriolet,146.0,104,1070
6576,1972,FIAT 500 L,8.400,,Limousine (2-Türen),0.0,18,520
6577,1988,Innocenti 650,4.000,,Kleinwagen,137.521,31,650
6578,1976,FIAT 124,10.200,,Limousine,67.64,65,960
6580,1997,Mitsubishi Eclipse GS,12.400,D30,Coupé,147.0,146,1395
6581,1991,Mercedes-Benz 300 SEL,7.500,W 140,Limousine,120.0,231,2250
6582,1996,Mercedes-Benz SL 320,25.000,R 129,Cabriolet (Roadster),194.0,231,1870
6583,1979,FIAT 127,2.900,,Limousine (3-Türen),84.5,45,710
6585,1971,FIAT 500 L,9.900,,Limousine (2-Türen),5.0,18,520
6586,1972,FIAT 500 F,11.000,,Limousine (2-Türen),149.0,18,520
6587,1952,FIAT 500 C Giardiniera,9.000,,Kombi,98.088,16,610
6589,2000,Renault Clio II 2,8.800,Phase II B,Kleinwagen,82.0,169,1495
6593,1964,FIAT 1500 L,8.600,,Limousine,64.141,80,1030
6594,1973,Alfa Romeo Giulia GT 1300 Junior,27.900,,Coupé,35.83,89,1020
6596,1963,FIAT 1100 D,6.000,,Limousine,48.008,50,900
6597,1994,BMW M3,37.000,E36 / 2S,Coupé,43.0,286,1460
6598,1975,Porsche 914,25.000,,Cabriolet (Targa),35.263,100,980
6599,1989,Mercedes-Benz 300 SL,17.800,R 107,Cabriolet (Roadster),211.768,180,1500
6600,1988,BMW 318i,9.500,E30,Limousine (2-Türen),95.0,113,1300
6601,1971,FIAT 500 L,6.300,,Limousine (2-Türen),30.064,18,520
6719,1971,Morgan Plus 8 Moss Getriebe,45.500,,Cabriolet (Roadster),45.0,151,850
6720,1965,FIAT 500 D,19.000,,Cabriolet,36.183,18,510
6721,1989,Mercedes-Benz 190 E 2,3.300,W 201,Limousine (4-Türen),208.7,122,1250
6722,1970,Citroën Ami 8,5.000,,Limousine (4-Türen),96.491,35,730
6723,1965,FIAT 500 F,10.500,,Limousine (2-Türen),62.0,18,520
6724,1975,Alfa Romeo 2000 Spider Veloce,33.800,Tipo 115 - Serie 2a,Cabriolet,30.95,132,1040
6725,1934,FIAT 508 Balilla Serie 1,24.500,,Limousine (2-Türen),91.0,20,580
6726,1936,FIAT 508 Balilla Serie 2,19.900,,Limousine (2-Türen),3.3,20,710
6727,1989,Mercedes-Benz 300 SL,22.900,R 129,Cabriolet (Roadster),137.627,190,1870
6728,1994,FIAT Panda 4x4,9.000,,Kleinwagen,135.0,54,750
6729,1965,Ford Mustang 200,44.000,Mustang I Serie 1 | T-Code,Cabriolet,20.0,122,1150
6730,1964,FIAT 1300,7.800,,Limousine,81.059,65,1030
6731,1993,Lancia Thema V6 i,5.900,Y9,Limousine (4-Türen),105.5,150,1150
6732,1994,Daimler Double Six,11.900,XJ81,Limousine (4-Türen),108.0,311,2000
6733,1964,Daimler 2,25.000,,Limousine (4-Türen),79.0,140,1430
6737,1990,Mercedes-Benz 300 CE-24,13.800,C 124,Coupé,185.5,220,1600
6738,1955,FIAT 1100-103,10.500,,Limousine,41.556,40,820
6739,1964,MG MGB,19.900,B Serie I,Cabriolet (Roadster),30.814,96,1010
6740,1967,FIAT 500 F,4.750,,Limousine (2-Türen),10.57,18,520
6742,1966,Mercedes-Benz 200,18.500,W 110,Limousine (4-Türen),55.05,95,1400
6743,1985,Talbot Samba Cabrio,5.500,,Kleinwagen (Cabriolet),98.172,79,790
6744,1972,Alfa Romeo Montreal,72.500,,Coupé,54.042,195,1270
6748,1958,FIAT 600,6.000,,Limousine (2-Türen),9.654,22,580
6749,1975,FIAT 500 R,9.500,,Limousine (2-Türen),3.062,18,525
6750,1960,Citroën 2 CV,16.000,,Limousine (4-Türen),71.274,12,600
6751,1971,Mercedes-Benz 350 SL,35.000,R 107,Cabriolet (Roadster),104.25,200,1650
6752,1972,FIAT 500 R,7.000,,Limousine (2-Türen),84.21,18,525
6754,2000,Audi S3,15.750,8L,Limousine (3-Türen),182.148,210,1400
6755,1953,FIAT 1400,10.000,,Limousine,73.546,44,1190
6757,1991,Mazda MX-5 1,11.800,,Cabriolet (Roadster),182.0,115,980
6758,1962,Mercedes-Benz 220 S b,18.000,W 111,Limousine (4-Türen),96.0,110,1345
6759,1988,Porsche 944 S,21.900,944,Coupé,129.2,190,1300
6762,1988,Alfa Romeo 75 1,10.000,,Limousine,12.739,110,1150
6763,1963,FIAT 500 D,23.000,,Limousine (2-Türen),46.153,18,510
6765,1963,Abarth Fiat 850 TC,65.000,,Limousine (Kleinwagen),15.0,52,580
6766,1992,Saab 900 Turbo,12.900,,Cabriolet,142.704,145,1300
6767,1963,FIAT 600 D,8.900,,Limousine (2-Türen),78.333,31,580
6768,1976,Rolls-Royce Silver Shadow I,14.900,,Limousine (4-Türen),91.61,172,2060
6769,1996,Alfa Romeo GTV 2,11.500,Tipo 916,Coupé (2-Türen),127.0,150,1500
6770,1953,FIAT 500 C Topolino,8.900,,Cabriolet (Limousine),30.0,16,610
6771,1968,FIAT 600 D,6.900,,Limousine (2-Türen),46.023,25,580
6772,1986,Citroën 2 CV 6 Charleston,8.800,,Limousine (4-Türen),93.8,29,600
6773,1980,Autobianchi A112 Junior,3.700,,Limousine (3-Türen),67.826,40,750
6774,1988,Ford Escort XR3i,5.000,Serie III,Cabriolet,44.343,105,900
6775,1960,Autobianchi Bianchina Panoramica,8.500,3a,Kleinwagen (Kombi),1.5,18,585
6776,1969,Mercedes-Benz 280 SE lang,25.500,W 108,Limousine,58.0,160,1600
6777,1991,BMW Z1,61.400,E 30 (Z),Cabriolet (Roadster),64.6,170,1250
6779,1951,FIAT 500 C Topolino,10.900,,Cabriolet (Limousine),79.93,16,610
6780,1951,FIAT 500 C Topolino,10.800,,Cabriolet (Limousine),9.15,16,610
6781,1968,FIAT 850 Speciale,7.000,,Limousine (2-Türen),50.868,47,690
6787,1967,Mercedes-Benz 250 S,18.900,W 108,Limousine (4-Türen),48.443,130,1440
6788,1962,Mercedes-Benz 220 SE b,19.900,W 111,Limousine (4-Türen),158.169,120,1365
6789,1958,Mercedes-Benz 220 S Cabriolet,119.900,W 180 II,Cabriolet,139.536,106,1450
6790,1969,Mercedes-Benz 200 D,23.900,W 115,Limousine,16.38,55,1500
6793,1966,Lancia Flavia 1,49.900,,Cabriolet,61.795,92,1210
6794,1950,Bentley Mark VI Mulliner,39.900,,Limousine (4-Türen),0.0,137,1850
6795,1968,MG MGB GT,29.900,B Serie II,Coupé,50.024,96,1010
6796,1991,Maserati Biturbo 4,16.900,,Limousine (4-Türen),94.652,220,1410
6798,1958,Mercedes-Benz 300 d Cabriolet D,189.900,W 189,Cabriolet,6.23,160,2029
6799,1975,Lancia Fulvia 1,22.900,Serie II,Coupé,90.352,90,930
6808,1995,Mercedes-Benz SL 280,14.000,R 129,Cabriolet (Roadster),273.0,193,1870
6809,2000,Toyota Celica 1,7.000,T23,Coupé,209.35,143,1200
6810,1933,FIAT 508 Balilla Serie 1,17.000,,Coupé,52.988,20,580
6811,1937,MG SA,78.000,,Limousine,5.373,78,1510
6812,1995,Saab 900 2,7.490,,Cabriolet,204.318,185,1465
6813,1984,Ferrari 308 GTSi Quattrovalvole,121.000,,Cabriolet (Targa),73.5,243,1380
6815,1985,Porsche 944,16.800,944 II,Coupé,128.0,163,1300
6816,1979,FIAT 131 Abarth Rally,115.000,,Limousine (2-Türen),1.0,140,1000
6817,1979,Jeep CJ-7 Renegade,30.900,,Geländewagen (Offen),113.0,101,1900
6818,1996,BMW Z3 1,12.000,E 36-7,Cabriolet (Roadster),205.0,140,1375
6819,1996,FIAT ,7.700,,Coupé,109.0,139,1180
6820,1999,FIAT Punto 85 16V,4.600,,Cabriolet,127.261,86,1000
6823,1965,FIAT 1100 D,6.200,,Limousine,88.932,50,900
6824,1968,FIAT 600 D,6.500,,Limousine (2-Türen),71.0,25,580
6825,1961,Bentley S 2,44.000,,Limousine (4-Türen),69.405,200,2000
6826,1983,Alfa Romeo Giulietta 1,5.700,Typ 116,Limousine (4-Türen),80.369,108,1100
6827,1961,MG MGA 1600,52.000,MK I,Cabriolet (Roadster),2.0,79,900
6828,1983,Autobianchi A112 Abarth,12.200,,Limousine (3-Türen),105.0,69,750
6829,1999,Lotus Elise 111,44.000,S1,Cabriolet (Roadster),86.97,122,750
6831,1989,FIAT Panda 4x4 1,11.500,,Kleinwagen,128.999,50,750
6833,1968,FIAT 600 D,5.600,,Limousine (2-Türen),73.466,25,580
6834,1995,Ferrari Mondial T,57.900,,Coupé,14.995,295,1426
6836,1924,FIAT 509,31.000,,Limousine,22.009,22,1160
6838,1986,Mercedes-Benz 300 TD,9.950,S 124,Kombi,263.0,109,1600
6839,1974,Citroën DS 23 IE,29.500,FE,Limousine (4-Türen),79.0,126,1150
6845,1980,Alfa Romeo 1600 Spider,29.000,Tipo 115 - Serie 2a,Cabriolet,98.5,102,1030
6846,1970,Autobianchi Bianchina Panoramica,8.900,3a,Kleinwagen (Kombi),104.1,18,585
6847,2000,Opel Tigra 1,4.000,Tigra A,Coupé (Kleinwagen),190.0,106,1000
6848,1968,Daimler V8-250,25.000,,Limousine (4-Türen),0.0,140,1370
6849,1965,Willys-Viasa CJ-3B,31.900,,Geländewagen (Cabriolet),120.0,61,1000
6850,1999,Lancia Delta HPE HF,19.900,836,Coupé,137.0,193,1300
